era,validator,commission
1038,14E5oijQt2PJo4MLtCVemjLVuAAu3hf1myeHVFsMoKNFcUpF,100.0
1038,15M1146TPz478GuwVMxnFApEXhwReTfuPxenD1qDbLuTZAd6,100.0
1038,1vTaLKEyj2Wn9xEkUGixBkVXJAd4pzDgXzz9CuVjhVqhHRQ,10.0
1038,13JtGDhV9eViRwDcK2krMt4YA7itENsxPLAm7mvXStv5eTrW,100.0
1038,16As2BmPP5Mcnndjy4VradhxVaUAj7kRtapiT9gYgFL1H76P,100.0
1038,13xZwV54UbBm6tZfJMBxkPH9LZLqDbq387w4R2qrii69Dgjg,100.0
1038,12DsYUto9AcKA4kRz1yLcGh13CTLe7LbUjDkMS8ZY8rCK4rn,40.0
1038,15tomnGm9HsBVNJSpVntLxsH8rbSiAiaucVxjiv42xREmsw2,100.0
1038,15GjSn8eYtoBYLvFn45Vau5W1xoWsiThFivxD8cj7YR8nj6t,100.0
1038,1429tQ2RK8xCwiVYYw7YVUFGX2rbASQN2maMExay7x18neoZ,1.0
1038,13NbzR1jse1FgB699sTDSfHUB4bqec1xKt7my7cXiL8oGd4w,1.0
1038,14rquPS4qr7yBHRAAV7KcwsMCsTvP5Kgspzry218cXyyL2vM,100.0
1038,12RVY2KvBCyBuKXNEpjqWVFaePhURwubBXqcyXKsEKdhhujG,100.0
1038,12GTt3pfM3SjTU6UL6dQ3SMgMSvdw94PnRoF6osU6hPvxbUZ,100.0
1038,1sgm3kyLxWgNWfNMtvnZU7Ammbzhdwbo2TC4hgMPhP91n9M,3.0
1038,13K6QTYBPMUFTbhZzqToKcfCiWbt4wDPHr3rUPyUessiPR61,3.0
1038,126QitTKJ393GUKdTDYjwmSKixFDghmJZ6HBZfy3gVWVqFGs,100.0
1038,168X6YCFoEDh8ZjxCcwzdjgZZhRjNHG6R45S7A3euxJcNXfN,100.0
1038,1zugcapKRuHy2C1PceJxTvXWiq6FHEDm2xa5XSU7KYP3rJE,10.0
1038,1ZKHNRib33noQn1FpjFsPCHuVYUfci5TXy4Lif1FcUUwZe6,100.0
1038,13Q48Ep3PVpvXA1BeVcUhNJerLshsaeq4EdgPUHnemqJYmND,1.0
1038,129o9rYvETVNXW3mLSioZYmb2DieN1uwPKHJUJVNUYiZovBd,100.0
1038,14Bc4vwBpfZbvphNzLu2ZUs7p9rLeYcssHG4EBKMKpxnXxhF,100.0
1038,16UvTJteZiHfoGjzMK5fAxwZd3wkbsFb2C1SKsMLCtxRhNWv,5.0
1038,12xedMA9ZJFe6Ui5VDYML3PsCde2LbhUzEYEPyCgFRcJvfRB,40.0
1038,16hzCDgyqnm1tskDccVWqxDVXYDLgdrrpC4Guxu3gPgLe5ib,100.0
1038,149NeZPEhMBJ5pUpeVu2LfMTAtXX4yw9UMRQL4r4rovFMbWD,5.0
1038,14VWEJDSWfHyuTSwErEXxFaiCW3i2gf2NPRkZ5igx6rnmqFd,100.0
1038,14jgoaaLe7L12zhRnyACPQXhNtRNCXXygvHc3FgZFxmQkXBJ,100.0
1038,1xsSvZudWSgr65zhRzeHrHHKVzRizHMdbmDKGCkSD5UXJYE,100.0
1038,138X7AdRKX7myWMwoFgWfHj1WUZKKZrKTr2CZ8pGUUXTrkDu,8.0
1038,12eZSMk8GJYE2Lq943dSEnMUoZs1ek7jU8QN3rEA1yPZPjcR,100.0
1039,1zugcag7cJVBtVRnFxv5Qftn7xKAnR6YJ9x4x3XLgGgmNnS,10.0
1039,148Ta5cWD3wekK3C6EbdDhYrdxC5e71VTKQCjmHUjE1DCG31,3.0
1039,13iTiojfEzSXLprKzvE7Sdmg8gtUD2S2Am2Xv61xrtmDHcvJ,100.0
1039,14das6GvVjXMFf6PysheHX9ek59fCgH3MhnvQ2aNLD9n8VDV,100.0
1039,13mhUnQ6qwvuuTYoKTtJkmssm3jDCGhTTSsHCXvvRhFooDiF,100.0
1039,14xKzzU1ZYDnzFj7FgdtDAYSMJNARjDc2gNw4XAFDgr4uXgp,3.0
1039,12woCF72ik4rYzm8gUagTkEBw4S1zE4rRnAk7SaiHbbV9tDy,100.0
1039,15kb76J3G8QvtoYKZdWyvPC12MzewsMYYneYT7E6SM2R3oTB,100.0
1039,158Qkc34MXQkrDJ2yibw2p9eCvK8Up2WvP1LKhvmcpEBd2LU,100.0
1039,145Vw57NN3Y4tqFNidLTmkhaMLD4HPoRtU91vioXrKcTcirS,2.5
1039,15V6NjwmKkZihe644Tyr8GVLxjEzBAHktf6ZcJCTx7RPCoYS,8.0
1039,1653t723BHhC2krGCFKUUNDQb5sUafy5pZvKVwnwo1oMAMi7,10.0
1039,12771k5UXewvK7FXd1RpPHxvFiCG4GQCrxRmXWN5tAAwDQoi,100.0
1039,16ARoGkkDSTmeu9tDvfBDksu4qURGz6s1HSvXzrwGnsjFtKg,100.0
1039,12EZemmyPLVnf7swvzfHA3ymn4eVRzgnTE6EpLvPpVSDfWd2,100.0
1039,1LMtHkfrADk7awSEFC45nyDKWxPu9cK796vtrf7Fu3NZQmB,8.0
1039,14Y4s6V1PWrwBLvxW47gcYgZCGTYekmmzvFsK1kiqNH2d84t,10.0
1039,12H9FfSYdQ4GrKc7tdxK8U6DitAZMqfnhB8gtHwd2rpCiZfN,1.0
1039,12pgR5dyEkUP6iTR9u7b74Nz7uCsCYKpkFfA5LFbQPjGwNHL,100.0
1039,14DXNLsWfpf1RZ3eZSemHaitFh7WM6ZwswJUVLxqQhRvc2ui,3.0
1039,13dCwieVYyuLVRdDcxomFeaYU1C73QpNDJreqHvKcggikWjK,100.0
1039,16FUnnZX7h11sxio9wu6DGGqD66z5vXxNLcXuSJFWFAjkaZ5,10.0
1039,168QooaS5Z1w3sYLDVwuTh7WZ9gLq934ErVQS5PUVEvVuMhm,100.0
1039,15JMfqPSthTsiiaq3bUQjMosZ5KZ3aUo4Pr2kJdbEgzy3W7n,8.0
1039,13EEEhiXeCFpFjVQxmjJsHjr9LFvnAurcnwQ1FDgB5LmJwQp,1.9
1039,1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,100.0
1039,16mM7YxjyYqXu7uaJfmfCk9xcr8qqaYUyLazTBt3bueQJAFR,100.0
1039,1zugcawsx74AgoC4wz2dMEVFVDNo7rVuTRjZMnfNp9T49po,10.0
1039,14KDJPdZ7aNatRihFevpkz8JwGnsMSbtPQ3Nm5oiNMCnJK6s,100.0
1039,12doHFjPjPngNvZCWX4WeF4rkLFJ5LmmEyDvPGQ2C1aPppwy,3.0
1039,16aHTtVyQe61KJkcciSVtnEJ3ThNdErNsY223JTBvd7U5xfb,100.0
1039,134Bw4gHcAaHBYx6JVK91b1CeC9yWseVdZqyttpaN5zBHn43,2.5
1039,1zugcaebzKgKLebGSQvtxpmPGCZLFoEVu6AfqwD7W5ZKQZt,10.0
1039,14vucjYRyE9kwN2CXWwmzJ1W3x6yCG5Mwj4Cs5BS6zrJLQ8r,5.0
1039,14isBrPdSJDB6kGKoV8q5mFFYSg3rTD6w4QFypQtSWfmmqzD,100.0
1039,15ciPs3xZsJd86WFoijPs365f7viqGnubZ14aa9fGavyWJoM,1.0
1039,138LYmCfDRrt3FxuT9hraYggVfyn6nVkwsn8VZpP3Pnt6xpa,100.0
1039,12ZNJzjPBZUh8VV5cuJFkbbwMttFNkH39EhoeYcgGHsJd4MG,5.0
1039,14hM4oLJCK6wtS7gNfwTDhthRjy5QJ1t3NAcoPjEepo9AH67,5.0
1039,162ivoEbxP4mzsWrQvapACAx7TF8mzB3B7oJq4FYCbEwC2Sj,100.0
1039,1ZhsUETRc5VQx4j6udFXUUTUHqrXVeos4Y4u5q1fPybgATT,100.0
1039,13BN4WksoyexwDWhGsMMUbU5okehD19GzdyqL4DMPR2KkQpP,8.0
1039,142zbv9g5osTGpuF1WigBMJBffPmT1Lo2Lsh1JgWiv965Du6,100.0
1039,1342iFZNrBfCP9VWxqt5p39LiHp2ynyq85Ww9K7R8w6BURps,2.5
1039,1nTfEEWASm1x6D16FPLLjPFC42Fb7Q5zLovrxQpPQe6j86s,100.0
1039,14g7XsFWsMpsPNkwQNhdHfsqKRehdRbpPLaGVTEhBe4Pt3Eu,8.0
1039,15wT5c8vYVpRTZgvYXM7UaEBiUcyUyiZw47EvQqcbUmxrD3u,100.0
1039,16Jh21ThTh2tW98NuN2gM7Q3KaYiuJLbxCNbuBkFpwcDkRqx,5.0
1039,13sWHDukhwQQzwFmZLAhWkwhnzg3vxwsXPGd54YPtLTi1Ahc,100.0
1039,15FctDfqPsFubuXo6UpKMQdbdCC3XXdnHsRMZ3DN6ZKPLrSu,1.0
1039,1657q1KAuK2aebVc5pSNkuZ2gPMNY6y6vDMLQANdakXnwQ1W,5.0
1039,13ogHzWQksuwuw4dv6jph1GHGBxjSP8qzwRJzT69dhnhYEv2,5.0
1039,1zugcakrhr3ZR7q7B8WKuaZY5BjZAU43m79xEyhNQwLTFjb,10.0
1039,15kkg1mK1tCGgqqo3c1CghtKCQsBEAPPjYNNmmRT3r29FeRX,5.0
1039,153PzXdNjL3FJLA8EMBaP4CZQb5keH3jcf1RDDJJGrUKHNLL,100.0
1039,1497QNdycmxqMi3VJDxZDhaJh4s9tytr5RFWyrLcNse2xqPD,5.0
1039,1jqkeJhuoRudNTVL5dV1qZf8RQtyzcf6ZT4yyvUQbKFktr8,1.0
1039,14uS8A6gVx16xYt8UEtnKS1aGfotR6fE6hE8oexgnGQye1KN,100.0
1039,12gp3USksqBBrThp7G3QYJ2Nw3JR2azFxqYgsSch4NyPFgN5,3.0
1039,14GWWeZzMYkR7bwyeBvq7c44nJr4ncEodM4fAJX89ZSAHLw3,100.0
1039,1ufRSF5gx9Q8hrYoj7KwpzQzDNqLJdbKrFwC6okxa5gtBRd,1.0
1039,13uW7auWPX9WAtqwkBx7yagb78PLcv8FAcPZEVCovbXoNJK4,2.5
1039,1UQC7Vs4zbywp8CbxcCCRUyyRqeUZxq9aXeD8UZ3MpLUy12,5.0
1039,14AkAFBzukRhAFh1wyko1ZoNWnUyq7bY1XbjeTeCHimCzPU1,2.5
1039,1535dDRXs8ga9CJeAMinCogZcEhpfrmm8cdJnhkVehbnedmb,3.0
1039,12eA9gosVR5Qa2hnibGZFNYSbxG3pafNeVGGi5eJQueautfX,100.0
1039,16DKyH4fggEXeGwCytqM19e9NFGkgR2neZPDJ5ta8BKpPbPK,2.5
1039,15QKfrWAKUudbmu4C4Boyy1eie97AD9sjnQ72LURrww5CWnY,100.0
1039,1zugcajKZ8XwjWvC5QZWcrpjfnjZZ9FfxRB9f5Hy6GdXBpZ,10.0
1039,14jr3cxYb5QvoXaBFB2azXbWiNo4bzNiFEAokFbztrwP9LAz,100.0
1039,14yx4vPAACZRhoDQm1dyvXD3QdRQyCRRCe5tj1zPomhhS29a,3.0
1039,12F6vXGkoZoFNeVUNhr7MymX79EaSga8YsbZh5hufNhv9VQZ,3.0
1039,1569aqCBma2m4TuUe1MxEs8EXBAZFCmwwcZMLde6HNbimuW8,2.0
1039,15a9ScnYeVfQGL9HQtTn3nkUY1DTB8LzEX391yZvFRzJZ9V7,1.0
1039,16Divajwsc8nq8NLQUfVyDjbG18xp6GrAS4GSDVBTwm6eY27,100.0
1039,1zugcaaABVRXtyepKmwNR4g5iH2NtTNVBz1McZ81p91uAm8,10.0
1039,15thjfpZX1xVcsnfya1oXmbXzau2on5abAc4XXYP62SNwwQQ,100.0
1039,13YDN239LTFZVFDuuyz8WTKHxMSCvEqiPQe1kyjABcRgxhNz,100.0
1039,12MgK2Sc8Rrh6DXS2gDrt7fWJ24eGeVb23NALbZLMw1grnkL,2.0
1039,14oRE62MB1SWR6h5RTx3GY5HK2oZipi1Gp3zdiLwVYLfEyRZ,100.0
1039,14Y626iStBUWcNtnmH97163BBJJ2f7jc1piGMZwEQfK3t8zw,2.5
1039,16aThbzrsb2ohiLXJLqN8jLST6JgUPRi3BqyHxUW4yVHBQ44,8.0
1039,1eLUhRLQiikdt4zUrYdY4LwdwYDsStmjrqzGzC46XmuTatG,100.0
1039,12Rnwa6JwTYcwv8pVcr5u9CfjTTgbm1wJimKjNpHL7uLV5yF,5.0
1039,16CdHjb4nxVwF6uwmPm6A29pc4ubnLiY7UqasMxt7cT9BcoK,5.0
1039,13G9QgvXNBhs8CmekiEUFG47E9PPXX2obM7ZbThe6uoD7A7F,5.0
1039,126brtAJ2VMLcDNZHNQ6cfaUSdgZikP7EbddVxoQzj8hEovX,3.0
1039,16Fwe1wFveAWmUJ8WucZmu87iyp5464m9hNqvUP8oE35nwc8,100.0
1039,16euDe2owvJq7LkwSujGxAFezCWopCKPENxwc2EKdzYTRBae,5.0
1039,1jZqirgn6ECrqwYNGUT1No9QSBWTatCkCe2nRzxFw2ufbyN,100.0
1039,13s9RrQSFbnp2TneY7nkdLmGc3ijBw12YQct8pc8km36Z9hg,3.0
1039,15apjb1k8NBZNsUr93tcffaGU6Z6erUm8TjSawpTWc8WAaKP,100.0
1039,14cxMDpBNLsNEXWyCzked3zghzaYWXwoqGT4h12GqQXdVhmn,1.0
1039,138jGBBQBwJGTmcxK7e8PT4KEAGdpXybMD3GepSJ3T76wuGc,100.0
1039,1Wo6qcrh7wxc1kQY5nfixFuCAFuzkgiwau64SmrPXBE7vVf,2.5
1039,12WmM98h4Ar6y7ZyyMKPXwSyuP5GSZvXTbEkDXm1tirbZFW4,8.0
1039,15odauviAEhkhwSBNdLpMGAHR426m4h3e47Y6Z8viK9sKZpF,100.0
1039,15PJA4PKoCZ2eeuaoFpoAQikHX6nZB7oW4qFTRhKutzekn1L,100.0
1039,13HtFCrxyz55KgkPWcnhHPwE8f8GmZrfXR3uC6jNrihGzmqz,100.0
1039,13KuUijCvWN3pwVcwjzVa2Nov8eZTKy7fJ69sMD7mZyQvjAF,100.0
1039,14wC1KVsGx8Axcu5GqVLkaaoSefBFXkXj5SqyFh92mboo4CA,100.0
1039,14N5GT7YTaDBSsLpfxxtCxNdYfgDofGj5wQSfqC1URKHdT8C,10.0
1039,129pBPe7kDfuJjdwNHYaT1a8K65fVR5RWjog8xmVYmoQp4zz,5.0
1039,13NL7w9SitBziaa9nBhWmuzmEaRTuX1RvWYs21zKyrvBokgT,100.0
1039,13bEAraR65YASSynHhGNrsEyPgWfcLLYdgYV6GmeB6bbUeeg,35.0
1039,15uQdwDxDMKDrjjkuUqntrUTUHBFVPi3ZEA2UA7qbycEndzs,100.0
1039,15MBzbxZeXFZxiTsMyvzKK7Hn4cqwHzC1QxT8uHYiYBWun3M,100.0
1039,13giQQe5CS4AAjkz1roun8NYUmZAQ2KYp32qTnJHLTcw4VxW,2.5
1039,1ZjP48pnmVw7oYNdoFQQAgH31Wt2rKa2wK6hcXLRShXwZim,100.0
1039,1557x4U7JTAcso9AHpiVfrEsadABQ2swNWhDeh5WvUn9Zdog,5.0
1039,12Dwdme7TjaBpd6KUuid9cc4CVr17zkPVmTa5tZ59CDd8trq,100.0
1039,13Ybj8CPEArUee78DxUAP9yX3ABmFNVQME1ZH4w8HVncHGzc,100.0
1039,16iiKwFsRKRsjAiEpD4zgNgEX84nzHtHHNFKXhz1sHtan3ne,5.0
1039,1zugcacYFxX3HveFpJVUShjfb3KyaomfVqMTFoxYuUWCdD8,10.0
1039,14SysKfnN8VzwbUCWbgZVApP27xqs5MPmrfXL2RGkePwy6Cc,100.0
1039,15p158r32Z12YyFU7BiqLcqpySmHUedVfJLJ4M73THBixKJY,100.0
1039,14Y6TZaNAS43At4ovGMULSuGkdE7svmn6zqicWBkSiVd7A4T,100.0
1039,1VzLR7pDbcSsJqXHaRZFzwCtSgjNWEcLddSfWij7Jx3p8FK,100.0
1039,126RwaHn4MDekLWfUYfiqcVbiQHapwDSAT9vZZS15HLqfDJh,1.9
1039,15ANfaUMadXk65NtRqzCKuhAiVSA47Ks6fZs8rUcRQX11pzM,100.0
1039,159ig1wCFX7zinhLyrkep45oqisLCGNMUTCuZJWaMqRdNLLv,5.0
1039,1yGJ3h7TQuJWLYSsUVPZbM8aR8UsQXCqMvrFx5Fn1ktiAmq,100.0
1039,111B8CxcmnWbuDLyGvgUmRezDCK1brRZmvUuQ6SrFdMyc3S,100.0
1039,14CRo92REj3aXfUeonVSti1VEHgxhWbtKY9hwxvD5T3BBXkK,100.0
1039,15UVN8DnBFdBJCStbaWeKT55wuSMAkoqEa7guYkZLtnszdQY,100.0
1039,14DE8GdKnNvgoXCLFq62ZjNz2zsGqnxXBsRMwNpiPip2JSFJ,3.0
1039,14d2kv44xf9nFnYdms32dYPKQsr5C9urbDzTz7iwU8iHb9az,1.0
1039,15DDuwCK64iTnd5eBdrC7Wf7nP7iH9zXrpDLUuNP4Go6bYbq,100.0
1039,1NqVmUJCyaj5yZ9jp7ZZa58hbUx2QaBZ4eSCu9bqAdZXgAm,2.0
1039,13mx7NQBYoo6TY9sRsCAEbZBnen9BBK16AfkxhPf4LcsaTf5,100.0
1039,12KWfEe5ttGK6kfp2bVfh1arhqSdneJpqA5S8pAix8yao1YT,100.0
1039,12MqEB7VLqKRgxCoGZXriPuo4GNYtaFiQ1tjMZhooPXAycM2,100.0
1039,15AcyKihrmGs9RD4AHUwRvv6LkhbeDyGH3GVADp1Biv4bfFv,40.0
1039,12HFymxpDmi4XXPHaEMp74CNpRhkqwG5qxnrgikkhon1XMrj,8.0
1039,16Q2PH4woP6gCE4LzgWtmwTGzxrrkxSsz5bDnXQnEpdabxf4,100.0
1039,15twfAkh6TKdNpE7kNgxcQSRYtSpt3QpgjxmR6HKHFGs6Yrz,10.0
1039,16G8NDzxUeUbGiw2bFX3Wy7JwNEJz9U8B1smCFqqe4GPZbdN,8.0
1039,14MvgGf3PzgsEmMBHxdqwQrfhEzsGhzPReATQdpLVpN6aK6U,3.0
1039,14tcr2XztACGuvLCfZsBhd7CAs9ySXnKGGJAmJVoXARsFs26,100.0
1039,14tcxHSTAiZf7M4vcLfFdGkGJFjfx6zDqds5QVyz2H24hKgG,1.0
1039,13NdHEywqX71WyUzxEuemk9kdSE9KqEKMo1mhKH44uhTJY3e,100.0
1039,1XQn94kWaMVJG16AWPKGmYFERfttsjZq4ompSTz2jxHK6uL,100.0
1039,16iD4v1FUHMauFB17MsrEFGMrEyGtWEwvgyZ6jCLC5eJdEiZ,100.0
1039,14bUYpiF2oxVpmXDnFxBipSi4m9zYBThMZoLpY8bRQrPQNG1,1.0
1039,1cFsLn7o74nmjbRyDtMAnMpQMc5ZLsjgCSz9Np2mcejUK83,5.0
1039,16FRYg2zE5cgrkKQmJhU9YJRT7Uquqxfz6hmp6GnqgdcBv16,100.0
1039,1v7QwYLMaABh7eyFKN9PHbKquAyPt6PtcYZZWvf12KV5pMk,100.0
1039,1Ew5wAsMtvbRdd4RdxSheLpEkSRc718gtcfTv8EmgzEbknA,100.0
1039,13unmJm4yBZn12rFXQjV1pirJQbYc6EzzxrYBcSxYcN31NsF,100.0
1039,153YD8ZHD9dRh82U419bSCB5SzWhbdAFzjj4NtA5pMazR2yC,1.99
1039,12YP2b7L7gcHabZqE7vJMyF9eSZA9W68gnvb8BzTYx4MUxRo,2.5
1039,15JGaHWAu1nAEtMMjKZSeu8VsYoTBMmoJq6uwxsDBqmwytSN,3.0
1039,1Ntvj8hmfWFiemKLCW7uh4WxJ31UvirWc27A3m4aYocoCvP,100.0
1039,1zugcacan4nrJ3HPBmiBgEn2XvRMbehqvmzSQXT3uLBDkh3,10.0
1039,168FJ5cEwfoLnsBJw6HzGLN6AwMMn24rrXxqpqiSFSPCnCKR,100.0
1039,1bAVKRsNUbq1Qmvj7Cemkncjo17WgyWAusCFZQdUfeHSTYj,40.0
1039,15a9RMz1YXunLeCyphaETaPtj7caH7Pc8DVymuQKEiW6DLf4,100.0
1039,12doSHUJN1P6HL9zj96Bh2ZwVBXH7NcCi78caVtte8aQWGHz,10.0
1039,13S541dQ5NXFCxSBqFUFghkCfUU6LsZUVem7z2tfvsJwWFys,5.0
1039,168bhPTpsgByfKqM2pgUfZ2wPxQQpgTwxsA9iTV7vAN4wQiU,100.0
1039,12wtfs4UfodYT1Y6y8NQsQaduLSJbhz7oaNt1F6gTLFHD1y5,8.0
1039,12cWBTYcw1v1idFbhZWHz9KeDz7YW2C11dTcLuLvkLLYBhq1,5.0
1039,1dGsgLgFez7gt5WjX2FYzNCJtaCjGG6W9dA42d9cHngDYGg,1.0
1039,12BxCyEpjmi3fz582Vs99y5o4khR9oRMQXhM9LUcAj4mKaYo,100.0
1039,13mK8AssyPekT5cFuYQ7ijKNXcjHPq8Gnx6TxF5eFCAwoLQ,3.0
1039,15qomv8YFTpHrbiJKicP4oXfxRDyG4XEHZH7jdfJScnw2xnV,2.5
1039,12713bbq45c66CN9AD7yusSXWE1kY91DcMpjVcB2rXqZKy2w,5.0
1039,13RENAu9cpMpxp3EYzWFGpZXgvMZGDrnconYugNdynQz1sDQ,3.0
1039,1A2ATy1FEu5yQ9ZzghPLsRckPQ7XLmq5MJQYcTvGnxGvCho,8.0
1039,15tu47DU6d75PtXdBBGLbKCAPKAgt7s2AEFw9etRH3eNyKLy,100.0
1039,13ougYD2SRkn88L14XiYCJc3mL7AzWoAMVdn1FwLumV49LjU,100.0
1039,15omhU2Gi3ounztEznJ9Bj49dvoPhSi9wN1M7uoniTt9F72d,100.0
1039,13zTxDKSGvP8zHr4R1b2bCmJaMPg9a1X7U6LSnkeLEdWSvtB,100.0
1039,15GYPHUHLESSy6VwvNZdyqrVDn7mNYVvNj2vXXbLm26AKbYv,100.0
1039,15QbBVsKoTnshpY7tvntziYYSTD2FyUR15xPiMdpkpJDUygh,8.0
1039,13XkGCa13arfw4FkH8MVsvshrHrA9GuKPANjZ7xnjKCSg9fM,5.0
1039,13wxjPuajyJrHcBabsgoD7oqL1mJhFVWjeXFxEvMbSBY9xn9,100.0
1039,17bR6rzVsVrzVJS1hM4dSJU43z2MUmz7ZDpPLh8y2fqVg7m,100.0
1039,16Ma3suDhT8TkTWffpPaS8sMFn2K6rEqddVJY4QCCUSj2J5J,1.0
1039,12bUkY5nrGyoXqBpxKDf88z5VQWzaUK83PCgyHtJ1UN1ujjU,40.0
1039,1KmtAWkiVGRdMB9mBV6JVAcRw7ce8tZKY3L5ZH7uTNK4yMx,100.0
1039,16fish7rrBhVnkmfQuiKUaPZGm8AiK2oGGJoTwrL4keeHbbe,4.0
1039,123VugBRFMqUEFviSYrG3ewdZ46ZmqxjmRaGY6BvakfdPVaG,3.0
1039,14zoBYVu4yy2Uatp1oLBYbwwUYdzbSFVTf2kKSrCUmkEcCLs,100.0
1039,13TBraYSRLejaxxMqAYFQ87RNPoCy3c4LTE3Y7FKq4qcFEqf,3.0
1039,15PcFYqF2HeLbgChHPCpGEz7K9ShVMjGypKWoHZW494xjjBf,100.0
1039,14dffMjf4Ec1RwCLHp21CifU6CX4hVnZtRCKgc6AGCt9K4v9,3.0
1039,14AbuiHSAJZLTacXnckSXq4CisK9X112ZT48x9uvJPxKXBmg,12.0
1039,12iqwZGB2sguEhjFi2ZRuWWixU8mHJnSiP1pwDefqGsBy4rV,5.0
1039,15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,5.0
1039,1iyDF3iHuNjTNuQS7XEqMSdvx4CrdaxK6kLhpMCBc9rKumm,3.0
1039,1h2JtSy1YkzGyx2jPYt2Nk27AckAs74sSSHMcBFZneVzc8T,100.0
1039,19K3AKAkcrVWcXrXCXJ1fbaySuo58kUXhpsh7gBpa6emdgz,100.0
1039,15VbT8Zi4qC6iPfwobT9gQGFp3H7shdh2o6LouJ6o2w57qzp,100.0
1039,15JmHuEEGoQNrgF3xfSiEkBjq6Bn1wQFa8yepjyGvR9g1Bgg,100.0
1039,1zugcagDxgkJtPQ4cMReSwXUbhQPGgtDEmFdHaaoHAhkKhU,10.0
1039,16GDRhRYxk42paoK6TfHAqWej8PdDDUwdDazjv4bAn4KGNeb,3.0
1039,14abtGtqVsnnKgSv4Cw6rm8DWn6aFej8Ko2tEjUXQbg7kURB,100.0
1039,1REAJ1k691g5Eqqg9gL7vvZCBG7FCCZ8zgQkZWd4va5ESih,1.0
1039,1cHUWUV3Eb6WucnFNxED3udYg94eSN5KUWvZbWmtVLFm1fJ,100.0
1039,129TM37DNpyJqtRYYimSMp8aQZ8QW7Jg3b4qtSrRqjgAChQf,2.5
1039,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,3.0
1039,1nQBeeXXhZ3gPH95X1KcLfN5JwPCpFUXR5Sc4A5gr8nCALw,100.0
1039,13BjZTpwEtPMcHrEbqxpgS8mz44cwv31UgyXoVM2uggSHKAT,100.0
1039,16ky64Ktu3NWtjrVUZV2RDVe46GvhnUGrxqFrYAQZeB7LHHR,100.0
1039,15wffJpUgdBqtdsaRQKAEvARhrLsEDSoGzYseGUnGrtFHddN,100.0
1039,1zugcaiwmKdWsfuubmCMBgKKMLSef2TEC3Gfvv5GxLGTKMN,10.0
1039,1YguHoyxTecVDPRksktGPPTXDMLbCoDaGprv1zcQNNWyC3X,100.0
1039,14zy72LYvcMiUzsacFSR1xzQsG84Pujby98LvWSVtzSiS3ti,100.0
1039,13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,2.5
1039,13VS9jM2pkKNwd8LFpQNNRPBKUonU9jzGZ5fTEZiuB4nYF6Y,5.0
1039,1jeB5w8XyBADtgmVmwk2stWpTyfTVWEgLo85tF7gYVxnmSw,8.0
1039,148CkH8YBzA1pbudK1bMo2zUMHZwbucBVH8s3utwTS687UiR,1.0
1039,13mscy5wfYAmDBgLoA43rkWGpR1PJApcGtXJt8NvtMcM9VAr,3.0
1039,12VYdJfVizmqvYG45qrA2YHjcjPehGJvwy2PRCZG1RnzPtAL,100.0
1039,14ghKTz5mjZPgGYvgVC9VnFw1HYZmmsnYvSSHFgFTJfMvwQS,8.0
1039,14j7YcVqpfiZwbrPuwMfcKWuY176cKN1SMHVSZvT7yrfhbnt,40.0
1039,12x3EG6dvZv9h3sLNaEFd4z2q8259tNgiEU6vismjrEZjbzN,100.0
1039,16eybSNRCCJ7eHn2FFxdTir8EtcWv6mRpPBzccn28eyCoieB,100.0
1039,1RJP5i7zuyBLtgGTMCD9oF8zQMTQvfc4zpKNsVxfvTKdHmr,8.0
1039,15oDwMTENAdjzmpRVqnTT17ZZQpZT3C9sUcUSJnutNuU4ZkW,100.0
1039,15fU523Wq5BCt2NWAmrCU6p8nFB29uVifeG7bwYJHbw5Mmd9,1.0
1039,15XvGmoR6NqAPoV86yDGMDkvU8PCtYGJoywGq1AFcwF6Y2qy,100.0
1039,16A1zLQ3KjMnxch1NAU44hoijFK3fHUjqb11bVgcHCfoj9z3,8.0
1039,16YwUZyLdeAoe4KmhivGwuuJpBH1US4qkUtXK2V83MVXUy6x,1.0
1039,14oxWC7QDs4DzWUjtiV85AKxDJfL4RpyQUAeGwRQWUTSN1Cj,100.0
1039,14DCwC1uGJjRdVLgqNbVkoGU8rooUx9WG7fWzC1Nn6g5yc5T,100.0
1039,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,10.0
1039,13zYzYw1tQY5dfN4mRrHuuCfXBtKZgcq3uRfpH2Z9YyznpSv,100.0
1039,16SDUqoRr6f8DAyKhYWvo9dwFPdJHeFXFr1may1vhomqqPTQ,5.0
1039,16VVhErhwncZjgz6Mgx391G8jbHaXspBNLh8Q3V5WK1vWF9J,100.0
1039,14Meq7tN9RRkZCKiztmYLp3fMBFkftzfyFQNQrcyc619hgx5,100.0
1039,14rqNrqMwNK9YA1BSqRStNBUqGgwxKdysoL4dNQ8GH8LRcrq,100.0
1039,1247Twcyzmb46zNZ68yg3ZBPcsAfKRsxhTa2tkbPBs12gwXt,5.0
